NO,Operator,Node_Status,Life,Asset,Province,Service_Center,Brand,NE_IP,NE_Name,NE_Type,Bandwidth,Used_Port,Free_Port,Total,Battery_life,Type,PON_Type,OLT_Slot,Platform,Name_Umbo,customer_Umbo,OLT_Twin,Procurement_OLT,Procurement_Battery_Li_On,Battery_Site,Asset_Battery,Check_Update_OLT
"917","NT","Online","รอสอบถาม","null","ลำพูน","ลำพูน 1","ZTE","10.230.33.205","LPN_NT2_NiKom_2_10.230.33.205_Outdoor(LR)","C320v2","10G","7","1","149","3 - 5 ปี","Outdoor","LR","2 Slot","-","LPN_NiKom-2","147","no","null","null","null","null","OLT ยังใช้"
"918","24K","null","null","null","พะเยา","พะเยา 1","ZTE","10.223.167.43","pyo-tts-24kolt01(10.223.167.43)","C320v2","10G","8","0","149","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"919","24K","null","null","null","เชียงใหม่","แม่ริม","ZTE","10.223.154.62","cmi-pk16-24kolt01(10.223.154.62)","C320v2","10G","6","2","149","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"920","NT","Online","รอสอบถาม","null","สุโขทัย","สุโขทัย 1","ZTE","10.229.29.138","STI_NT2_YASI-M11_Outdoor(ER)","C620","10G","9","7","149","1 - 2 ปี","Outdoor","ER","2 Slot","New Platform","OLT_NT_ยางซ้าย ม.11","147","no","null","null","null","null","OLT ยังใช้"
"921","24K","null","null","null","นครสวรรค์","ท่าตะโก","ZTE","10.223.162.216","nsn-pslpps1-24kolt01(10.223.162.216) Pho Prasat 1","C320v2","10G","3","5","148","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"922","NT","Online","รอสอบถาม","null","อุตรดิตถ์","พิชัย","ZTE","10.229.33.140","UTT_NT2_BKN BanKhon_Outdoor(LR)","C320v2","10G","7","1","148","3 - 5 ปี","Outdoor","LR","2 Slot","-","OLT_NT_บ้านโคน","146","no","null","null","null","null","OLT ยังใช้"
"923","24K","null","null","null","พะเยา","เชียงคำ","ZTE","10.223.167.29","pyo-pkm-24kolt01(10.223.167.29)","C320v2","10G","4","4","148","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"924","NT","Online","รอสอบถาม","null","อุทัยธานี","หนองฉาง","ZTE","10.253.24.41","UTI_NT2_SWA_Outdoor(LR)","C320v1.2","10G","8","0","148","6 - 8 ปี","Outdoor","LR","2 Slot","-","OLT_REPLACE สว่างอารมณ์","144","no","null","null","null","null","OLT ยังใช้"
"925","NT","Online","รอสอบถาม","null","พะเยา","เชียงคำ","ZTE","10.230.65.99","PYO_NT2_SOBO_Outdoor(BX10-D)","C320v2","10G","9","7","148","3 - 5 ปี","Outdoor","null","2 Slot","-","OLT สบบง (FTTx)","145","no","null","null","null","null","OLT ยังใช้"
"926","NT","Online","รอสอบถาม","null","พะเยา","พะเยา 1","ZTE","10.230.65.93","PYO_NT2_GOVE_Outdoor(BX10-U)","C320v2","10G","12","4","148","3 - 5 ปี","Outdoor","null","2 Slot","-","ศูนย์ราชการ SPC","150","no","null","null","null","null","OLT ยังใช้"
"927","NT","Online","รอสอบถาม","null","เชียงราย","เทิง","ZTE","10.230.21.182","CRI_NT2_SriDonChai Moo8_Outdoor(LR)","C320v2","10G","7","1","148","3 - 5 ปี","Outdoor","LR","2 Slot","-","ศรีดอนชัย ม.8","150","no","null","null","null","null","OLT ยังใช้"
"928","NT","Online","รอสอบถาม","null","พิษณุโลก","พิษณุโลก 1","ZTE","10.229.12.155","PLK_NT2_SHL_shinnalap_10.229.12.155_Outdoor(LR)","C320v1.2","10G","7","1","148","3 - 5 ปี","Outdoor","LR","2 Slot","-","NT2_หมู่บ้านชินลาภ","123","no","null","null","null","null","OLT ยังใช้"
"929","24K","null","null","null","พิษณุโลก","บางระกำ","ZTE","10.223.165.33","plk-mjt-24kolt06-Ban Mai ja rean tam(10.223.165.33)","C320v2","10G","8","0","148","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"930","NT","Online","รอสอบถาม","null","เชียงใหม่","สี่แยกสนามบิน","ZTE","10.230.4.27","CMI_NT2_BBS_Outdoor(LR)","C320v2","10G","6","2","148","1 - 2 ปี","Outdoor","LR","2 Slot","-","CMI_BBS_OLT01_(บ้านบุญส่ง)","117","no","null","null","null","null","OLT ยังใช้"
"931","NT","Online","รอสอบถาม","null","กำแพงเพชร","กำแพงเพชร 2","ZTE","10.230.77.38","KPT_NT2_MPG_Outdoor(LR)","C320v2","10G","7","1","148","3 - 5 ปี","Outdoor","LR","2 Slot","-","KPT_NT2_MPG_แม่ปิงวิลเลจ_OUTDOOR[LR]","149","no","null","null","null","null","OLT ยังใช้"
"932","NT","Online","รอสอบถาม","null","เพชรบูรณ์","หล่มสัก 2","Calix","10.152.180.132","NT1_น้ำก้อ","E7-2","10G","11","5","148","1 - 2 ปี","Outdoor","LR","2 Slot (Max 24 Port)","-","null","null","no","null","null","null","null","OLT ยังใช้"
"933","USO","null","null","null","ตาก","ตาก 1","ZTE","10.223.244.26","USO_TOT_subsombon","C320v2","10G","7","1","148","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","TOT_OLT_018","154","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"934","NT","Online","รอสอบถาม","null","เชียงใหม่","เชียงใหม่","ZTE","10.230.1.48","CMI_NT2_CMI3#031_Outdoor(LR)","C320v2","10G","8","8","148","3 - 5 ปี","Outdoor","LR","2 Slot","-","CMI_CMI3CAB031_OLT01_(เชียงใหม่ 3 Cab#031 สันกู่เหล็ก)","123","no","null","null","null","null","OLT ยังใช้"
"935","NT","Online","รอสอบถาม","null","แพร่","สูงเม่น","ZTE","10.230.49.178","PRE_NT2_Huayfai_Outdoor(LR)","C320v2","10G","8","0","148","3 - 5 ปี","Outdoor","LR","2 Slot","-","OLT_NT2_หัวฝาย ม.5","148","no","null","null","null","null","OLT ยังใช้"
"936","NT","Online","รอสอบถาม","null","เพชรบูรณ์","ซับสมอทอด","ZTE","10.229.85.115","PBN_NT2_NongJaeng M.10_Outdoor (LR)","C320v2","10G","5","3","148","6 - 8 ปี","Outdoor","LR","2 Slot","-","หนองแจง ม.10(FTTx)","152","no","2569","null","null","null","OLT ยังใช้"
"937","NT","Online","รอสอบถาม","null","แพร่","แพร่ 2","Fiberhome","10.162.150.134","PRE_NT1_Meayangkad_Indoor(LR)","AN5516-04","10G","8","16","147","3 - 5 ปี","Indoor","LR","2 Slot","-","OLT_NT1_แม่ยางกาด","97","no","null","null","null","null","OLT ยังใช้"
"938","NT","Online","รอสอบถาม","null","น่าน","ปัว","Fiberhome","10.162.158.131","NAN_NT1_SilaPeth_10G_Indoor","AN5516-04","10G","6","2","147","3 - 5 ปี","Indoor","LR","2 Slot","-","NAN_GPON FH Silapetch NT1","179","no","null","null","null","null","OLT ยังใช้"
"939","24K","null","null","null","นครสวรรค์","ชุมแสง","ZTE","10.223.162.23","nsn-cspln2-24kolt01(10.223.162.23) Phan Lan 2","C320v2","10G","3","5","147","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"940","24K","null","null","null","นครสวรรค์","ชุมแสง","ZTE","10.223.162.12","nsn-cspsg-24kolt01(10.223.162.12) Pai Sing","C320v2","10G","6","2","147","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"941","NT","Online","รอสอบถาม","null","แม่ฮ่องสอน","แม่ฮ่องสอน 1","ZTE","10.230.25.36","MSN_NT2_FMradio_104Mhz_Outdoor(LR)","C620","10G","6","10","147","1 - 2 ปี","Outdoor","LR","2 Slot","New Platform","OLT_FM_Redio_104MHz","147","no","null","null","null","null","OLT ยังใช้"
"942","NT","null","null","null","เพชรบูรณ์","เพชรบูรณ์ 2","Calix","10.152.213.130","NT1_CDMA ตะเบาะ","E7-2","10G","9","7","147","1 - 2 ปี","ไม่พบใน Mng","null","2 Slot (Max 24 Port)","-","null","null","no","null","null","null","null","OLT ไม่มีในข้อมูลใหม่"
"943","NT","Online","รอสอบถาม","null","นครสวรรค์","ตาคลี 1","ZTE","10.229.69.191","NSN_NT2_Chong Kea_Indoor(LR)","C620","10G","11","21","147","1 - 2 ปี","Indoor","LR","2 Slot","New Platform","ช่องแค_C620","147","no","null","null","null","null","OLT ยังใช้"
"944","NT","Online","รอสอบถาม","null","กำแพงเพชร","ชากังราว","Huawei_NT2","10.230.77.14","KPT_NT2_PDG_ปากดง_INDOOR[LR]","MA5608T","10G","7","1","147","6 - 8 ปี","Indoor","LR","2 Slot","-","KPT_NT2_PDG_ปากดง_INDOOR[LR]","139","no","null","null","null","null","OLT ยังใช้"
"945","NT","Online","รอสอบถาม","null","พิษณุโลก","นครไทย","ZTE","10.229.12.129","PLK_NT2_NPM_10.229.12.129_INDOOR(LR)","C320v1.2","10G","7","1","147","6 - 8 ปี","Indoor","LR","2 Slot","-","OLT_บ้านเนินเพิ่ม","145","no","2567","null","null","null","OLT ยังใช้"
"946","24K","null","null","null","กำแพงเพชร","กำแพงเพชร 2","ZTE","10.223.157.16","kpt-kpi-24kolt01(10.223.157.16)","C320v2","10G","7","1","146","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"947","NT","Online","รอสอบถาม","null","ลำปาง","ลำปาง 1","ZTE","10.230.41.162","LPG_NT2_WangNuea_Indoor(LR)","C620","10G","9","7","146","1 - 2 ปี","Indoor","LR","2 Slot","New Platform","LPG_WNA_FTTx01","147","no","null","null","null","null","OLT ยังใช้"
"948","NT","Online","รอสอบถาม","null","เพชรบูรณ์","หล่มสัก 1","ZTE","10.229.85.159","PBN_NT2_YaekSawang_Outdoor (LR)","C320v2","10G","4","4","146","3 - 5 ปี","Outdoor","LR","2 Slot","-","OLT_YSWG_ชส.แยกสว่าง (FTTx)","147","no","null","null","null","null","OLT ยังใช้"
"949","24K","null","null","null","พะเยา","พะเยา 1","ZTE","10.223.167.46","pyo-smm-24kolt01(10.223.167.46)","C320v2","10G","6","2","146","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"950","NT","Online","รอสอบถาม","null","ลำพูน","ป่าซาง","ZTE","10.230.33.215","LPN_OLT_PA-Ha   10.230.33.215_outdoor(LR)","C320v2","10G","7","1","145","3 - 5 ปี","Outdoor","LR","2 Slot","-","PaHa ( OLT ป่าห้า )","149","no","null","2568 (จว. ขอระหว่างปี)","12V 12Ah","202011095134","OLT ยังใช้"
"951","NT","Online","รอสอบถาม","null","เชียงราย","null","ZTE","10.230.21.190","CRI_NT2_MaeYangMin_Outdoor(LR)","C320v2","10G","6","2","145","1 - 2 ปี","Outdoor","LR","2 Slot","-","แม่ยางมิ้น","146","no","null","null","null","null","OLT ยังใช้"
"952","24K","null","null","null","เชียงใหม่","ฝาง 1","ZTE","10.223.154.68","cmi-dpr2-24kolt01(10.223.154.68)","C320v2","10G","7","1","145","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"953","NT","Online","รอสอบถาม","null","ตาก","ตาก 1","ZTE","10.229.21.105","TAK_NT2_TAK_Cab#008_Outdoor(LR)","C320v2","10G","10","6","145","3 - 5 ปี","Outdoor","LR","2 Slot","-","OLT_NT_ตาก CAB#008","147","no","null","null","null","null","OLT ยังใช้"
"954","NT","Online","รอสอบถาม","null","เชียงใหม่","แม่ริม","ZTE","10.230.1.38","CMI_NT2_SPO_Outdoor(LR)","C320v2","10G","7","1","145","3 - 5 ปี","Outdoor","LR","2 Slot","-","OLT_สันโป่ง_SAPO","128","no","null","null","null","null","OLT ยังใช้"
"955","24K","null","null","null","พิษณุโลก","ม.นเรศวร","ZTE","10.223.165.44","plk-wnk-24kolt03-Ban wang num khu (10.223.165.44)","C320v2","10G","6","2","145","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"956","NT","Online","รอสอบถาม","null","อุทัยธานี","หนองฉาง","ZTE","10.253.24.49","UTI_NT2_KTPO_Outdoor(LR)","C320v2","10G","8","0","145","3 - 5 ปี","Outdoor","LR","2 Slot","-","uti_khtp_เกาะเทโพ","146","no","null","null","null","null","OLT ยังใช้"
"957","NT","Online","รอสอบถาม","null","พิษณุโลก","พิษณุโลก 2","ZTE","10.229.12.113","PLK_NT2_BGP_bung phar_10.229.12.113_Outdoor(ER)","C320v1.2","10G","8","8","145","9 ปีขึ้นไป","Outdoor","ER","2 Slot","-","NT2_วิทยาลัยพาณิชยการบึงพระ","126","no","null","null","null","null","OLT ยังใช้"
"958","NT","Online","รอสอบถาม","null","แม่ฮ่องสอน","ปาย 1","ZTE","10.230.25.33","MSN_NT2_PMP_LDD_Outdoor(LR)","C620","10G","7","9","145","1 - 2 ปี","Outdoor","LR","2 Slot","New Platform","OLT_หน้าพัฒนาที่ดินปางมะผ้า","148","no","null","null","null","null","OLT ยังใช้"
"959","NT","Online","รอสอบถาม","null","ตาก","ตาก 1","Fiberhome","10.162.184.130","TAK_NT1_ptks_Indoor(LR)  @ (PakTangKhuean)_PTHOC_10.162.184.130_10G","AN5516-04","10G","11","5","144","6 - 8 ปี","Indoor","LR","2 Slot","-","OLT_NT1_ปากทางเขื่อน","96","no","null","null","null","null","OLT ยังใช้"
"960","NT","Online","รอสอบถาม","null","กำแพงเพชร","คลองขลุง","ZTE","10.230.77.34","KPT_NT2_SWNM11_Outdoor(LR)","C320v2","10G","7","1","144","3 - 5 ปี","Outdoor","LR","2 Slot","-","KPT_NT2_SWNM11_ทรายทอง ม.11_OUTDOOR[ER]","149","no","null","null","null","null","OLT ยังใช้"
"961","NT","Online","รอสอบถาม","null","เพชรบูรณ์","เพชรบูรณ์ 2","Calix","10.152.214.131","NT1_บ้านระวิง","E7-2","10G","8","0","144","1 - 2 ปี","Outdoor","LR","2 Slot (Max 24 Port)","-","null","null","no","null","null","null","null","OLT ยังใช้"
"962","24K","null","null","null","ลำปาง","ลำปาง 1","ZTE","10.223.158.111","lpg-sad-24kolt01(10.223.158.111)","C320v2","10G","8","0","143","6 - 8 ปี","ไม่พบใน Mng","null","2 Slot","-","null","null","no","null","null","null","null","ไม่ใช่ OLT NT ไม่มีใน Mng"
"963","NT","Online","รอสอบถาม","null","เพชรบูรณ์","หล่มสัก 1","ZTE","10.229.85.152","PBN_NT2_BungKla_Outdoor (LR)","C320v2","10G","6","2","143","3 - 5 ปี","Outdoor","LR","2 Slot","-","บุ่งคล้า (FTTx)","146","no","null","null","null","null","OLT ยังใช้"
